User_ID,Session_ID,Timestamp,Event,Device,Region,Channel,Product_category,Revenue
USR05063,SESSe9c9c987,2026-04-06 00:17:31,Add to Cart,Mobile,South,Social Media,Fashion,0.0
USR05063,SESSe9c9c987,2026-04-06 00:22:31,Checkout,Mobile,South,Social Media,Fashion,0.0
USR05064,SESS360a4e03,2026-03-30 12:18:45,Browse,Laptop,West,Google Ads,Home,0.0
USR05065,SESSf92f1e15,2026-03-26 04:52:36,Browse,Laptop,North,Social Media,Sports,0.0
USR05065,SESSf92f1e15,2026-03-26 04:56:36,Add to Cart,Laptop,North,Social Media,Sports,0.0
USR05065,SESSf92f1e15,2026-03-26 05:01:36,Checkout,Laptop,North,Social Media,Sports,0.0
USR05066,SESS5a88950b,2026-03-17 02:39:16,Browse,Mobile,North,Email,Electronics,0.0
USR05066,SESS5a88950b,2026-03-17 02:41:16,Add to Cart,Mobile,North,Email,Electronics,0.0
USR05066,SESS5a88950b,2026-03-17 02:46:16,Checkout,Mobile,North,Email,Electronics,0.0
USR05066,SESS5a88950b,2026-03-17 02:48:16,Purchase,Mobile,North,Email,Electronics,948.11
USR05067,SESS82d0f2f9,2026-03-23 15:08:37,Browse,Mobile,North,Social Media,Sports,0.0
USR05067,SESS82d0f2f9,2026-03-23 15:13:37,Add to Cart,Mobile,North,Social Media,Sports,0.0
USR05067,SESS82d0f2f9,2026-03-23 15:16:37,Checkout,Mobile,North,Social Media,Sports,0.0
USR05067,SESS82d0f2f9,2026-03-23 15:20:37,Purchase,Mobile,North,Social Media,Sports,1505.92
USR05068,SESS48ef3e08,2026-03-12 16:39:15,Browse,Laptop,North,Email,Fashion,0.0
USR05068,SESS48ef3e08,2026-03-12 16:41:15,Add to Cart,Laptop,North,Email,Fashion,0.0
USR05068,SESS48ef3e08,2026-03-12 16:44:15,Checkout,Laptop,North,Email,Fashion,0.0
USR05068,SESS48ef3e08,2026-03-12 16:46:15,Purchase,Laptop,North,Email,Fashion,1883.73
USR05069,SESS5a3995ec,2026-03-29 20:56:41,Browse,Mobile,North,Social Media,Home,0.0
USR05069,SESS5a3995ec,2026-03-29 20:58:41,Add to Cart,Mobile,North,Social Media,Home,0.0
USR05069,SESS5a3995ec,2026-03-29 21:01:41,Checkout,Mobile,North,Social Media,Home,0.0
USR05069,SESS5a3995ec,2026-03-29 21:04:41,Purchase,Mobile,North,Social Media,Home,1495.57
USR05070,SESSb2711b9b,2026-03-18 19:15:18,Browse,Desktop,South,Organic,Fashion,0.0
USR05070,SESSb2711b9b,2026-03-18 19:19:18,Add to Cart,Desktop,South,Organic,Fashion,0.0
USR05071,SESS873740b4,2026-03-27 23:09:22,Browse,Mobile,West,Organic,Electronics,0.0
USR05072,SESS0803a680,2026-03-13 21:42:31,Browse,Laptop,South,Social Media,Electronics,0.0
USR05072,SESS0803a680,2026-03-13 21:45:31,Add to Cart,Laptop,South,Social Media,Electronics,0.0
USR05072,SESS0803a680,2026-03-13 21:48:31,Checkout,Laptop,South,Social Media,Electronics,0.0
USR05073,SESS3d4e275f,2026-03-15 20:03:15,Browse,Laptop,South,Social Media,Fashion,0.0
USR05073,SESS3d4e275f,2026-03-15 20:07:15,Add to Cart,Laptop,South,Social Media,Fashion,0.0
USR05073,SESS3d4e275f,2026-03-15 20:09:15,Checkout,Laptop,South,Social Media,Fashion,0.0
USR05073,SESS3d4e275f,2026-03-15 20:13:15,Purchase,Laptop,South,Social Media,Fashion,473.43
USR05074,SESS27c8f08d,2026-03-11 00:34:20,Browse,Mobile,North,Organic,Beauty,0.0
USR05075,SESSec50921f,2026-03-15 16:44:28,Browse,Laptop,West,Social Media,Fashion,0.0
USR05075,SESSec50921f,2026-03-15 16:47:28,Add to Cart,Laptop,West,Social Media,Fashion,0.0
USR05076,SESS452ae95b,2026-03-28 21:48:20,Browse,Desktop,South,Google Ads,Electronics,0.0
USR05077,SESS6539d324,2026-04-09 00:16:57,Browse,Mobile,North,Google Ads,Fashion,0.0
USR05078,SESS35244b29,2026-04-08 04:37:44,Browse,Mobile,West,Email,Beauty,0.0
USR05078,SESS35244b29,2026-04-08 04:40:44,Add to Cart,Mobile,West,Email,Beauty,0.0
USR05078,SESS35244b29,2026-04-08 04:44:44,Checkout,Mobile,West,Email,Beauty,0.0
USR05079,SESSbee76ab4,2026-03-20 00:36:16,Browse,Mobile,North,Email,Beauty,0.0
USR05080,SESS21ef28e5,2026-03-22 17:46:05,Browse,Laptop,East,Google Ads,Sports,0.0
USR05080,SESS21ef28e5,2026-03-22 17:49:05,Add to Cart,Laptop,East,Google Ads,Sports,0.0
USR05080,SESS21ef28e5,2026-03-22 17:54:05,Checkout,Laptop,East,Google Ads,Sports,0.0
USR05080,SESS21ef28e5,2026-03-22 17:57:05,Purchase,Laptop,East,Google Ads,Sports,746.68
USR05081,SESSba853ce4,2026-04-04 22:31:17,Browse,Desktop,North,Google Ads,Electronics,0.0
USR05082,SESS3282f1ef,2026-03-16 21:27:10,Browse,Laptop,West,Email,Home,0.0
USR05082,SESS3282f1ef,2026-03-16 21:29:10,Add to Cart,Laptop,West,Email,Home,0.0
USR05083,SESS0b34f5e7,2026-03-25 22:55:12,Browse,Desktop,West,Organic,Beauty,0.0
USR05083,SESS0b34f5e7,2026-03-25 22:58:12,Add to Cart,Desktop,West,Organic,Beauty,0.0
USR05083,SESS0b34f5e7,2026-03-25 23:00:12,Checkout,Desktop,West,Organic,Beauty,0.0
USR05084,SESS463d559a,2026-03-12 15:53:28,Browse,Desktop,West,Organic,Sports,0.0
USR05084,SESS463d559a,2026-03-12 15:57:28,Add to Cart,Desktop,West,Organic,Sports,0.0
USR05084,SESS463d559a,2026-03-12 16:01:28,Checkout,Desktop,West,Organic,Sports,0.0
USR05084,SESS463d559a,2026-03-12 16:06:28,Purchase,Desktop,West,Organic,Sports,796.3
USR05085,SESS9a207e64,2026-03-29 16:53:24,Browse,Mobile,East,Organic,Home,0.0
USR05086,SESS69344f81,2026-03-25 21:15:19,Browse,Laptop,West,Organic,Sports,0.0
USR05087,SESS204dccbc,2026-03-19 00:53:29,Browse,Mobile,East,Organic,Sports,0.0
USR05087,SESS204dccbc,2026-03-19 00:56:29,Add to Cart,Mobile,East,Organic,Sports,0.0
USR05087,SESS204dccbc,2026-03-19 00:59:29,Checkout,Mobile,East,Organic,Sports,0.0
USR05087,SESS204dccbc,2026-03-19 01:02:29,Purchase,Mobile,East,Organic,Sports,1329.41
USR05088,SESS7355c1bd,2026-03-15 15:37:36,Browse,Mobile,East,Google Ads,Beauty,0.0
USR05089,SESSd44233e8,2026-04-06 10:01:52,Browse,Desktop,South,Google Ads,Electronics,0.0
USR05089,SESSd44233e8,2026-04-06 10:06:52,Add to Cart,Desktop,South,Google Ads,Electronics,0.0
USR05089,SESSd44233e8,2026-04-06 10:09:52,Checkout,Desktop,South,Google Ads,Electronics,0.0
USR05089,SESSd44233e8,2026-04-06 10:11:52,Purchase,Desktop,South,Google Ads,Electronics,1697.54
USR05090,SESS6dd50c92,2026-04-02 11:47:08,Browse,Desktop,North,Social Media,Fashion,0.0
USR05091,SESS967211ee,2026-03-16 11:34:46,Browse,Desktop,North,Organic,Fashion,0.0
USR05091,SESS967211ee,2026-03-16 11:39:46,Add to Cart,Desktop,North,Organic,Fashion,0.0
USR05091,SESS967211ee,2026-03-16 11:41:46,Checkout,Desktop,North,Organic,Fashion,0.0
USR05091,SESS967211ee,2026-03-16 11:46:46,Purchase,Desktop,North,Organic,Fashion,750.48
USR05092,SESS3c0cd0bd,2026-03-25 07:36:25,Browse,Laptop,East,Social Media,Beauty,0.0
USR05092,SESS3c0cd0bd,2026-03-25 07:39:25,Add to Cart,Laptop,East,Social Media,Beauty,0.0
USR05092,SESS3c0cd0bd,2026-03-25 07:41:25,Checkout,Laptop,East,Social Media,Beauty,0.0
USR05092,SESS3c0cd0bd,2026-03-25 07:44:25,Purchase,Laptop,East,Social Media,Beauty,1193.69
USR05093,SESSe8c128ce,2026-03-23 22:09:43,Browse,Laptop,East,Organic,Sports,0.0
USR05094,SESS67fba05c,2026-03-23 09:39:30,Browse,Laptop,West,Email,Sports,0.0
USR05095,SESSd2e60501,2026-03-12 07:01:38,Browse,Desktop,West,Email,Sports,0.0
USR05095,SESSd2e60501,2026-03-12 07:04:38,Add to Cart,Desktop,West,Email,Sports,0.0
USR05095,SESSd2e60501,2026-03-12 07:09:38,Checkout,Desktop,West,Email,Sports,0.0
USR05095,SESSd2e60501,2026-03-12 07:11:38,Purchase,Desktop,West,Email,Sports,586.33
USR05096,SESSc3674f20,2026-03-29 01:37:56,Browse,Desktop,West,Google Ads,Sports,0.0
USR05097,SESSd30129b4,2026-03-13 06:13:53,Browse,Mobile,West,Google Ads,Sports,0.0
USR05097,SESSd30129b4,2026-03-13 06:17:53,Add to Cart,Mobile,West,Google Ads,Sports,0.0
USR05098,SESSdf1d2f72,2026-04-04 21:14:44,Browse,Laptop,North,Organic,Sports,0.0
USR05098,SESSdf1d2f72,2026-04-04 21:16:44,Add to Cart,Laptop,North,Organic,Sports,0.0
USR05099,SESSd081973d,2026-03-23 23:20:42,Browse,Laptop,South,Google Ads,Beauty,0.0
USR05100,SESS00c516c1,2026-03-15 12:53:07,Browse,Laptop,West,Social Media,Fashion,0.0
USR05100,SESS00c516c1,2026-03-15 12:58:07,Add to Cart,Laptop,West,Social Media,Fashion,0.0
USR05101,SESSc5b006c1,2026-03-29 18:09:19,Browse,Desktop,South,Organic,Electronics,0.0
USR05101,SESSc5b006c1,2026-03-29 18:11:19,Add to Cart,Desktop,South,Organic,Electronics,0.0
USR05101,SESSc5b006c1,2026-03-29 18:14:19,Checkout,Desktop,South,Organic,Electronics,0.0
USR05102,SESS0cb4c19e,2026-03-14 08:07:14,Browse,Laptop,West,Google Ads,Fashion,0.0
USR05102,SESS0cb4c19e,2026-03-14 08:10:14,Add to Cart,Laptop,West,Google Ads,Fashion,0.0
USR05102,SESS0cb4c19e,2026-03-14 08:12:14,Checkout,Laptop,West,Google Ads,Fashion,0.0
USR05102,SESS0cb4c19e,2026-03-14 08:16:14,Purchase,Laptop,West,Google Ads,Fashion,1642.64
USR05103,SESS8ed2958f,2026-03-17 05:38:24,Browse,Laptop,East,Email,Home,0.0
USR05103,SESS8ed2958f,2026-03-17 05:41:24,Add to Cart,Laptop,East,Email,Home,0.0
USR05104,SESS28310124,2026-03-28 15:59:51,Browse,Desktop,East,Email,Electronics,0.0
USR05105,SESSd708f253,2026-03-20 11:49:34,Browse,Desktop,West,Social Media,Electronics,0.0
USR05105,SESSd708f253,2026-03-20 11:51:34,Add to Cart,Desktop,West,Social Media,Electronics,0.0
USR05106,SESSe76fceca,2026-04-02 11:02:34,Browse,Laptop,South,Organic,Home,0.0
USR05106,SESSe76fceca,2026-04-02 11:05:34,Add to Cart,Laptop,South,Organic,Home,0.0
USR05106,SESSe76fceca,2026-04-02 11:07:34,Checkout,Laptop,South,Organic,Home,0.0
USR05106,SESSe76fceca,2026-04-02 11:10:34,Purchase,Laptop,South,Organic,Home,1899.82
USR05107,SESSeaca20db,2026-04-06 02:18:21,Browse,Mobile,West,Google Ads,Beauty,0.0
USR05107,SESSeaca20db,2026-04-06 02:23:21,Add to Cart,Mobile,West,Google Ads,Beauty,0.0
USR05108,SESS70c526e6,2026-03-28 16:44:25,Browse,Mobile,South,Social Media,Beauty,0.0
USR05108,SESS70c526e6,2026-03-28 16:49:25,Add to Cart,Mobile,South,Social Media,Beauty,0.0
USR05108,SESS70c526e6,2026-03-28 16:54:25,Checkout,Mobile,South,Social Media,Beauty,0.0
USR05108,SESS70c526e6,2026-03-28 16:59:25,Purchase,Mobile,South,Social Media,Beauty,1467.74
USR05109,SESS4ced0295,2026-03-21 15:48:39,Browse,Mobile,West,Social Media,Beauty,0.0
USR05109,SESS4ced0295,2026-03-21 15:52:39,Add to Cart,Mobile,West,Social Media,Beauty,0.0
USR05109,SESS4ced0295,2026-03-21 15:55:39,Checkout,Mobile,West,Social Media,Beauty,0.0
USR05109,SESS4ced0295,2026-03-21 16:00:39,Purchase,Mobile,West,Social Media,Beauty,1944.11
USR05110,SESS29d42085,2026-03-15 10:36:21,Browse,Desktop,North,Google Ads,Electronics,0.0
USR05111,SESSf421ca33,2026-03-22 20:01:19,Browse,Desktop,West,Organic,Sports,0.0
USR05111,SESSf421ca33,2026-03-22 20:04:19,Add to Cart,Desktop,West,Organic,Sports,0.0
USR05111,SESSf421ca33,2026-03-22 20:07:19,Checkout,Desktop,West,Organic,Sports,0.0
USR05112,SESS58709c26,2026-03-20 04:57:21,Browse,Desktop,South,Email,Sports,0.0
USR05113,SESS632c5b10,2026-04-07 16:03:31,Browse,Laptop,East,Social Media,Sports,0.0
USR05114,SESS83bdae6a,2026-03-12 05:32:29,Browse,Desktop,North,Organic,Sports,0.0
USR05115,SESS67a1d592,2026-03-27 00:34:40,Browse,Desktop,East,Social Media,Fashion,0.0
USR05115,SESS67a1d592,2026-03-27 00:38:40,Add to Cart,Desktop,East,Social Media,Fashion,0.0
USR05115,SESS67a1d592,2026-03-27 00:43:40,Checkout,Desktop,East,Social Media,Fashion,0.0
USR05116,SESS4d5d1ab1,2026-04-05 01:23:10,Browse,Laptop,North,Organic,Fashion,0.0
USR05117,SESS243fba2c,2026-04-06 22:00:45,Browse,Mobile,East,Organic,Fashion,0.0
USR05117,SESS243fba2c,2026-04-06 22:03:45,Add to Cart,Mobile,East,Organic,Fashion,0.0
USR05117,SESS243fba2c,2026-04-06 22:06:45,Checkout,Mobile,East,Organic,Fashion,0.0
USR05118,SESSc5b19c4a,2026-03-27 04:56:47,Browse,Laptop,North,Google Ads,Home,0.0
USR05119,SESS83160358,2026-03-26 06:35:09,Browse,Desktop,East,Organic,Beauty,0.0
USR05119,SESS83160358,2026-03-26 06:37:09,Add to Cart,Desktop,East,Organic,Beauty,0.0
USR05119,SESS83160358,2026-03-26 06:39:09,Checkout,Desktop,East,Organic,Beauty,0.0
USR05119,SESS83160358,2026-03-26 06:43:09,Purchase,Desktop,East,Organic,Beauty,1437.09
USR05120,SESS002707fa,2026-03-19 21:59:25,Browse,Laptop,East,Google Ads,Beauty,0.0
USR05120,SESS002707fa,2026-03-19 22:02:25,Add to Cart,Laptop,East,Google Ads,Beauty,0.0
USR05120,SESS002707fa,2026-03-19 22:04:25,Checkout,Laptop,East,Google Ads,Beauty,0.0
USR05121,SESSbadc90d5,2026-03-31 21:04:19,Browse,Mobile,West,Email,Fashion,0.0
USR05121,SESSbadc90d5,2026-03-31 21:06:19,Add to Cart,Mobile,West,Email,Fashion,0.0
USR05121,SESSbadc90d5,2026-03-31 21:08:19,Checkout,Mobile,West,Email,Fashion,0.0
USR05121,SESSbadc90d5,2026-03-31 21:13:19,Purchase,Mobile,West,Email,Fashion,517.99
USR05122,SESS0216f23b,2026-03-12 06:43:29,Browse,Mobile,West,Email,Beauty,0.0
USR05122,SESS0216f23b,2026-03-12 06:46:29,Add to Cart,Mobile,West,Email,Beauty,0.0
USR05122,SESS0216f23b,2026-03-12 06:49:29,Checkout,Mobile,West,Email,Beauty,0.0
USR05123,SESSe28ab826,2026-04-05 20:35:30,Browse,Laptop,West,Organic,Electronics,0.0
USR05124,SESS2ad444db,2026-03-19 03:38:06,Browse,Mobile,West,Social Media,Sports,0.0
USR05124,SESS2ad444db,2026-03-19 03:42:06,Add to Cart,Mobile,West,Social Media,Sports,0.0
USR05124,SESS2ad444db,2026-03-19 03:45:06,Checkout,Mobile,West,Social Media,Sports,0.0
USR05125,SESS175956bb,2026-03-25 06:22:29,Browse,Laptop,East,Social Media,Electronics,0.0
USR05125,SESS175956bb,2026-03-25 06:24:29,Add to Cart,Laptop,East,Social Media,Electronics,0.0
USR05125,SESS175956bb,2026-03-25 06:27:29,Checkout,Laptop,East,Social Media,Electronics,0.0
USR05125,SESS175956bb,2026-03-25 06:32:29,Purchase,Laptop,East,Social Media,Electronics,558.46
USR05126,SESSe543b454,2026-04-06 23:42:46,Browse,Mobile,West,Social Media,Fashion,0.0
USR05127,SESS716d7ef3,2026-04-02 15:28:45,Browse,Desktop,North,Social Media,Fashion,0.0
USR05127,SESS716d7ef3,2026-04-02 15:33:45,Add to Cart,Desktop,North,Social Media,Fashion,0.0
USR05127,SESS716d7ef3,2026-04-02 15:35:45,Checkout,Desktop,North,Social Media,Fashion,0.0
USR05127,SESS716d7ef3,2026-04-02 15:40:45,Purchase,Desktop,North,Social Media,Fashion,1502.32
USR05128,SESS25aa572f,2026-03-13 22:57:23,Browse,Laptop,South,Email,Electronics,0.0
USR05128,SESS25aa572f,2026-03-13 23:00:23,Add to Cart,Laptop,South,Email,Electronics,0.0
USR05128,SESS25aa572f,2026-03-13 23:03:23,Checkout,Laptop,South,Email,Electronics,0.0
USR05128,SESS25aa572f,2026-03-13 23:06:23,Purchase,Laptop,South,Email,Electronics,962.62
USR05129,SESSb42d114b,2026-04-03 16:23:36,Browse,Desktop,West,Google Ads,Electronics,0.0
USR05129,SESSb42d114b,2026-04-03 16:27:36,Add to Cart,Desktop,West,Google Ads,Electronics,0.0
USR05129,SESSb42d114b,2026-04-03 16:30:36,Checkout,Desktop,West,Google Ads,Electronics,0.0
USR05129,SESSb42d114b,2026-04-03 16:33:36,Purchase,Desktop,West,Google Ads,Electronics,571.59
USR05130,SESSe5b543cc,2026-03-12 00:52:51,Browse,Desktop,South,Email,Sports,0.0
USR05130,SESSe5b543cc,2026-03-12 00:56:51,Add to Cart,Desktop,South,Email,Sports,0.0
USR05130,SESSe5b543cc,2026-03-12 00:59:51,Checkout,Desktop,South,Email,Sports,0.0
USR05130,SESSe5b543cc,2026-03-12 01:01:51,Purchase,Desktop,South,Email,Sports,1295.16
USR05131,SESS242abc06,2026-03-14 09:54:55,Browse,Desktop,West,Email,Beauty,0.0
USR05131,SESS242abc06,2026-03-14 09:57:55,Add to Cart,Desktop,West,Email,Beauty,0.0
USR05131,SESS242abc06,2026-03-14 10:02:55,Checkout,Desktop,West,Email,Beauty,0.0
USR05131,SESS242abc06,2026-03-14 10:04:55,Purchase,Desktop,West,Email,Beauty,1833.51
USR05132,SESS982ca567,2026-03-30 08:14:20,Browse,Mobile,South,Organic,Electronics,0.0
USR05133,SESS784d4ebd,2026-03-26 17:54:38,Browse,Laptop,North,Organic,Beauty,0.0
USR05133,SESS784d4ebd,2026-03-26 17:59:38,Add to Cart,Laptop,North,Organic,Beauty,0.0
USR05133,SESS784d4ebd,2026-03-26 18:04:38,Checkout,Laptop,North,Organic,Beauty,0.0
USR05133,SESS784d4ebd,2026-03-26 18:06:38,Purchase,Laptop,North,Organic,Beauty,1562.77
USR05134,SESS71259097,2026-03-22 22:42:56,Browse,Laptop,North,Social Media,Electronics,0.0
USR05134,SESS71259097,2026-03-22 22:47:56,Add to Cart,Laptop,North,Social Media,Electronics,0.0
USR05135,SESS25638ed4,2026-03-22 17:20:40,Browse,Mobile,North,Email,Sports,0.0
USR05135,SESS25638ed4,2026-03-22 17:25:40,Add to Cart,Mobile,North,Email,Sports,0.0
USR05136,SESS057aa0e1,2026-04-04 19:59:58,Browse,Desktop,East,Email,Home,0.0
USR05137,SESSb259e1f7,2026-03-18 02:05:06,Browse,Desktop,South,Email,Home,0.0
USR05137,SESSb259e1f7,2026-03-18 02:09:06,Add to Cart,Desktop,South,Email,Home,0.0
USR05138,SESS7861e7a8,2026-03-29 14:35:42,Browse,Laptop,East,Google Ads,Fashion,0.0
USR05138,SESS7861e7a8,2026-03-29 14:37:42,Add to Cart,Laptop,East,Google Ads,Fashion,0.0
USR05138,SESS7861e7a8,2026-03-29 14:41:42,Checkout,Laptop,East,Google Ads,Fashion,0.0
USR05138,SESS7861e7a8,2026-03-29 14:44:42,Purchase,Laptop,East,Google Ads,Fashion,753.14
USR05139,SESS4b278979,2026-03-10 19:40:05,Browse,Desktop,South,Social Media,Beauty,0.0
USR05139,SESS4b278979,2026-03-10 19:44:05,Add to Cart,Desktop,South,Social Media,Beauty,0.0
USR05139,SESS4b278979,2026-03-10 19:47:05,Checkout,Desktop,South,Social Media,Beauty,0.0
USR05140,SESSe124ce11,2026-04-02 04:07:47,Browse,Desktop,North,Google Ads,Home,0.0
USR05141,SESS9ee853c2,2026-03-17 20:45:47,Browse,Laptop,East,Social Media,Fashion,0.0
USR05141,SESS9ee853c2,2026-03-17 20:47:47,Add to Cart,Laptop,East,Social Media,Fashion,0.0
USR05142,SESS58141489,2026-04-02 14:16:08,Browse,Laptop,North,Google Ads,Fashion,0.0
USR05142,SESS58141489,2026-04-02 14:21:08,Add to Cart,Laptop,North,Google Ads,Fashion,0.0
USR05142,SESS58141489,2026-04-02 14:23:08,Checkout,Laptop,North,Google Ads,Fashion,0.0
USR05142,SESS58141489,2026-04-02 14:26:08,Purchase,Laptop,North,Google Ads,Fashion,311.4
USR05143,SESS2e67a4b8,2026-03-29 03:35:05,Browse,Laptop,North,Google Ads,Electronics,0.0
USR05143,SESS2e67a4b8,2026-03-29 03:39:05,Add to Cart,Laptop,North,Google Ads,Electronics,0.0
USR05144,SESSdc14960a,2026-04-04 21:58:37,Browse,Desktop,East,Google Ads,Home,0.0
USR05144,SESSdc14960a,2026-04-04 22:00:37,Add to Cart,Desktop,East,Google Ads,Home,0.0
USR05144,SESSdc14960a,2026-04-04 22:03:37,Checkout,Desktop,East,Google Ads,Home,0.0
USR05145,SESSc6593a03,2026-03-17 06:55:24,Browse,Laptop,East,Social Media,Fashion,0.0
USR05145,SESSc6593a03,2026-03-17 06:59:24,Add to Cart,Laptop,East,Social Media,Fashion,0.0
USR05145,SESSc6593a03,2026-03-17 07:04:24,Checkout,Laptop,East,Social Media,Fashion,0.0
USR05145,SESSc6593a03,2026-03-17 07:08:24,Purchase,Laptop,East,Social Media,Fashion,1180.58
USR05146,SESS854f23cd,2026-04-03 16:16:10,Browse,Mobile,North,Google Ads,Electronics,0.0
USR05146,SESS854f23cd,2026-04-03 16:20:10,Add to Cart,Mobile,North,Google Ads,Electronics,0.0
USR05146,SESS854f23cd,2026-04-03 16:23:10,Checkout,Mobile,North,Google Ads,Electronics,0.0
USR05147,SESS751ccdde,2026-03-30 22:56:46,Browse,Desktop,West,Organic,Fashion,0.0
USR05147,SESS751ccdde,2026-03-30 22:59:46,Add to Cart,Desktop,West,Organic,Fashion,0.0
USR05147,SESS751ccdde,2026-03-30 23:01:46,Checkout,Desktop,West,Organic,Fashion,0.0
USR05148,SESS06abfdba,2026-04-09 13:43:25,Browse,Desktop,West,Google Ads,Beauty,0.0
USR05148,SESS06abfdba,2026-04-09 13:46:25,Add to Cart,Desktop,West,Google Ads,Beauty,0.0
USR05148,SESS06abfdba,2026-04-09 13:51:25,Checkout,Desktop,West,Google Ads,Beauty,0.0
USR05148,SESS06abfdba,2026-04-09 13:55:25,Purchase,Desktop,West,Google Ads,Beauty,1536.27
USR05149,SESS80b3862a,2026-03-24 01:48:28,Browse,Mobile,East,Google Ads,Sports,0.0
USR05149,SESS80b3862a,2026-03-24 01:52:28,Add to Cart,Mobile,East,Google Ads,Sports,0.0
USR05149,SESS80b3862a,2026-03-24 01:55:28,Checkout,Mobile,East,Google Ads,Sports,0.0
USR05150,SESS2257a2cb,2026-04-08 05:18:14,Browse,Desktop,North,Email,Home,0.0
USR05150,SESS2257a2cb,2026-04-08 05:23:14,Add to Cart,Desktop,North,Email,Home,0.0
USR05151,SESS367035c6,2026-03-12 00:43:38,Browse,Mobile,East,Organic,Electronics,0.0
USR05151,SESS367035c6,2026-03-12 00:45:38,Add to Cart,Mobile,East,Organic,Electronics,0.0
USR05151,SESS367035c6,2026-03-12 00:47:38,Checkout,Mobile,East,Organic,Electronics,0.0
USR05151,SESS367035c6,2026-03-12 00:49:38,Purchase,Mobile,East,Organic,Electronics,693.51
USR05152,SESS60ab148b,2026-03-31 13:01:09,Browse,Mobile,North,Email,Sports,0.0
USR05153,SESSf8cef533,2026-03-28 12:17:56,Browse,Desktop,South,Organic,Fashion,0.0
USR05153,SESSf8cef533,2026-03-28 12:22:56,Add to Cart,Desktop,South,Organic,Fashion,0.0
USR05153,SESSf8cef533,2026-03-28 12:27:56,Checkout,Desktop,South,Organic,Fashion,0.0
USR05154,SESS78fd0f85,2026-03-17 07:39:05,Browse,Desktop,East,Organic,Sports,0.0
USR05154,SESS78fd0f85,2026-03-17 07:44:05,Add to Cart,Desktop,East,Organic,Sports,0.0
USR05154,SESS78fd0f85,2026-03-17 07:48:05,Checkout,Desktop,East,Organic,Sports,0.0
USR05154,SESS78fd0f85,2026-03-17 07:50:05,Purchase,Desktop,East,Organic,Sports,747.35
USR05155,SESS9cac4e35,2026-03-27 23:56:26,Browse,Mobile,South,Email,Home,0.0
USR05156,SESS4dceb397,2026-04-08 17:26:25,Browse,Mobile,North,Organic,Beauty,0.0
USR05156,SESS4dceb397,2026-04-08 17:30:25,Add to Cart,Mobile,North,Organic,Beauty,0.0
USR05156,SESS4dceb397,2026-04-08 17:35:25,Checkout,Mobile,North,Organic,Beauty,0.0
USR05156,SESS4dceb397,2026-04-08 17:37:25,Purchase,Mobile,North,Organic,Beauty,713.69
USR05157,SESS414d62ca,2026-03-16 12:21:58,Browse,Mobile,East,Social Media,Home,0.0
USR05158,SESS13ec7f27,2026-03-19 10:55:25,Browse,Desktop,East,Organic,Electronics,0.0
USR05159,SESSb7aeedf0,2026-03-18 02:48:54,Browse,Desktop,North,Social Media,Beauty,0.0
USR05160,SESS75ed13e2,2026-04-03 20:36:32,Browse,Mobile,North,Email,Sports,0.0
USR05161,SESSf05dc6e2,2026-03-11 02:35:49,Browse,Desktop,West,Social Media,Beauty,0.0
USR05161,SESSf05dc6e2,2026-03-11 02:38:49,Add to Cart,Desktop,West,Social Media,Beauty,0.0
USR05162,SESS5ec9f0a2,2026-03-15 07:12:45,Browse,Mobile,East,Organic,Electronics,0.0
USR05163,SESSfafa0855,2026-03-24 19:54:18,Browse,Mobile,North,Social Media,Sports,0.0
USR05163,SESSfafa0855,2026-03-24 19:58:18,Add to Cart,Mobile,North,Social Media,Sports,0.0
USR05164,SESS6c2e860c,2026-03-14 04:43:15,Browse,Desktop,West,Google Ads,Sports,0.0
USR05164,SESS6c2e860c,2026-03-14 04:47:15,Add to Cart,Desktop,West,Google Ads,Sports,0.0
USR05164,SESS6c2e860c,2026-03-14 04:49:15,Checkout,Desktop,West,Google Ads,Sports,0.0
USR05164,SESS6c2e860c,2026-03-14 04:53:15,Purchase,Desktop,West,Google Ads,Sports,1548.33
USR05165,SESScb5ec61c,2026-03-24 20:51:17,Browse,Desktop,North,Organic,Home,0.0
USR05165,SESScb5ec61c,2026-03-24 20:56:17,Add to Cart,Desktop,North,Organic,Home,0.0
USR05165,SESScb5ec61c,2026-03-24 21:01:17,Checkout,Desktop,North,Organic,Home,0.0
USR05165,SESScb5ec61c,2026-03-24 21:03:17,Purchase,Desktop,North,Organic,Home,1319.38
USR05166,SESS1f9d70fa,2026-03-30 18:17:40,Browse,Laptop,South,Organic,Home,0.0
USR05166,SESS1f9d70fa,2026-03-30 18:19:40,Add to Cart,Laptop,South,Organic,Home,0.0
USR05166,SESS1f9d70fa,2026-03-30 18:22:40,Checkout,Laptop,South,Organic,Home,0.0
USR05166,SESS1f9d70fa,2026-03-30 18:26:40,Purchase,Laptop,South,Organic,Home,1255.66
USR05167,SESSfab4c8a4,2026-03-11 09:46:22,Browse,Mobile,North,Organic,Home,0.0
USR05167,SESSfab4c8a4,2026-03-11 09:51:22,Add to Cart,Mobile,North,Organic,Home,0.0
USR05167,SESSfab4c8a4,2026-03-11 09:53:22,Checkout,Mobile,North,Organic,Home,0.0
USR05167,SESSfab4c8a4,2026-03-11 09:56:22,Purchase,Mobile,North,Organic,Home,1982.91
